airport,runway,row_index,along_track_m,height_m,he_gt_deg,lat_gt_m,delta_he_deg,delta_lat_m,he_prior_deg,lat_prior_m,he_inj_deg,lat_inj_m,he_meas_deg,lat_meas_m,he_corr_deg,lat_corr_m,he_zero_deg,lat_zero_m,he_meas_minus_zero_deg,lat_meas_minus_zero_m
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,-1.0,10.0,-4.035445441555436,-15.848923176561083,-0.9999999999999889,10.0,-1.000001348425542,-51.417804447691765,-1.000001348425542,10.005579121208974,3.035424848655339,212.14534705016095,-4.035426197080881,-263.5631514978527
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,-1.0,20.0,-4.035445441555436,-5.848923176561083,-0.9999999999999889,20.0,-1.0000029528923164,-41.41772701502783,-1.0000029528923164,20.005755125534783,3.035424848655339,212.14534705016095,-4.035427801547655,-253.56307406518877
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,0.0,-20.0,-3.035445441555447,-45.84892317656109,0.0,-20.000000000000004,-1.3220107177858154e-06,-19.9999425028275,-1.3220107177858154e-06,-19.999861308810992,3.035424848655339,212.14534705016095,-3.0354261706660566,-232.14528955298846
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,0.0,-10.0,-3.035445441555447,-35.84892317656109,0.0,-10.000000000000004,4.585569968185155e-08,-9.999880058260125,4.585569968185155e-08,-9.999882874582555,3.035424848655339,212.14534705016095,-3.035424802799639,-222.14522710842107
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,0.0,0.0,-3.035445441555447,-25.848923176561083,0.0,0.0,-2.2467200722076086e-06,-2.5850850455810814e-06,-2.2467200722076086e-06,0.00013540186481612935,3.035424848655339,212.14534705016095,-3.035427095375411,-212.145349635246
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,0.0,10.0,-3.035445441555447,-15.848923176561083,0.0,10.0,-8.303181289193162e-07,10.00002630039692,-8.303181289193162e-07,10.000077296098361,3.035424848655339,212.14534705016095,-3.0354256789734677,-202.14532074976404
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,0.0,20.0,-3.035445441555447,-5.848923176561083,0.0,20.0,-2.2444339435878646e-06,20.00010402866237,-2.2444339435878646e-06,20.000241875204924,3.035424848655339,212.14534705016095,-3.0354270930892824,-192.14524302149857
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,1.0,-20.0,-2.035445441555458,-45.84892317656109,0.9999999999999889,-20.000000000000004,0.9999925265285015,41.40945574022686,0.9999925265285015,-20.01338584858231,3.035424848655339,212.14534705016095,-2.0354323221268373,-170.7358913099341
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,1.0,-10.0,-2.035445441555458,-35.84892317656109,0.9999999999999889,-10.000000000000004,1.0000082808633692,51.40962786604648,1.0000082808633692,-10.014181602554686,3.035424848655339,212.14534705016095,-2.0354165677919696,-160.7357191841145
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,1.0,0.0,-2.035445441555458,-25.848923176561083,0.9999999999999889,0.0,0.9999930426022559,61.40947045210229,0.9999930426022559,-0.013402842098436452,3.035424848655339,212.14534705016095,-2.035431806053083,-150.73587659805867
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,1.0,10.0,-2.035445441555458,-15.848923176561083,0.9999999999999889,10.0,0.9999944799962464,71.40968784340986,0.9999944799962464,9.986726241793882,3.035424848655339,212.14534705016095,-2.0354303686590924,-140.7356592067511
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,1.0,20.0,-2.035445441555458,-5.848923176561083,0.9999999999999889,20.0,1.0000013812388033,81.40955124125514,1.0000013812388033,19.986165656446218,3.035424848655339,212.14534705016095,-2.0354234674165355,-130.7357958089058
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,2.0,-20.0,-1.0354454415554695,-45.84892317656109,1.9999999999999776,-20.000000000000004,1.9999948740633329,102.79050490554934,1.9999948740633329,-20.09322156799712,3.035424848655339,212.14534705016095,-1.035429974592006,-109.35484214461161
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,2.0,-10.0,-1.0354454415554695,-35.84892317656109,1.9999999999999776,-10.000000000000004,2.000014981348727,112.79144163363144,2.000014981348727,-10.093521276299384,3.035424848655339,212.14534705016095,-1.0354098673066119,-99.35390541652951
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,2.0,0.0,-1.0354454415554695,-25.848923176561083,1.9999999999999776,0.0,2.0000042763755914,122.79132986770574,2.0000042763755914,-0.09297477244400909,3.035424848655339,212.14534705016095,-1.0354205722797474,-89.35401718245521
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,2.0,10.0,-1.0354454415554695,-15.848923176561083,1.9999999999999776,10.0,1.9999881464927682,132.7910912719646,1.9999881464927682,9.90777848990983,3.035424848655339,212.14534705016095,-1.0354367021625706,-79.35425577819635
CYEG,20,14,3518.9385419033815,205.82017033944373,-3.035445441555447,-25.848923176561083,2.0,20.0,-1.0354454415554695,-5.848923176561083,1.9999999999999776,20.0,1.9999868994646306,142.7906867252603,1.9999868994646306,19.90745062540796,3.035424848655339,212.14534705016095,-1.0354379491907082,-69.35466032490066
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-2.0,-20.0,-3.3691144415555074,-15.012244771314995,-2.0000000000000293,-20.0,-1.9999854812197668,-132.01747017843275,-1.9999854812197668,-19.92658554824125,1.369117262195914,71.70802234005532,-3.369102743415681,-203.72549251848807
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-2.0,-10.0,-3.3691144415555074,-5.012244771314995,-2.0000000000000293,-10.0,-1.9999926513004311,-122.01836332258735,-1.9999926513004311,-9.927076512522987,1.369117262195914,71.70802234005532,-3.369109913496345,-193.72638566264266
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-2.0,0.0,-3.3691144415555074,4.987755228685005,-2.0000000000000293,0.0,-2.000010436192298,-112.0187268973879,-2.000010436192298,0.07355749220084817,1.369117262195914,71.70802234005532,-3.369127698388212,-183.72674923744322
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-2.0,10.0,-3.3691144415555074,14.987755228685005,-2.0000000000000293,10.0,-2.0000064951087495,-102.01840234024458,-2.0000064951087495,10.073660988439556,1.369117262195914,71.70802234005532,-3.3691237573046635,-173.72642468029989
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-2.0,20.0,-3.3691144415555074,24.987755228685003,-2.0000000000000293,20.0,-2.0000140474159025,-92.01848113154954,-2.0000140474159025,20.074005816637836,1.369117262195914,71.70802234005532,-3.3691313096118165,-163.72650347160487
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-1.0,-20.0,-2.3691144415555176,-15.012244771314995,-1.0000000000000395,-20.0,-1.000001127262891,-76.01905679782692,-1.000001127262891,-19.990220131105694,1.369117262195914,71.70802234005532,-2.369118389458805,-147.72707913788224
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-1.0,-10.0,-2.3691144415555176,-5.012244771314995,-1.0000000000000395,-10.0,-1.000005553199344,-66.01912927392469,-1.000005553199344,-9.990044577045452,1.369117262195914,71.70802234005532,-2.369122815395258,-137.72715161398003
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-1.0,0.0,-2.3691144415555176,4.987755228685005,-1.0000000000000395,0.0,-1.0000035800445346,-56.01932054719068,-1.0000035800445346,0.009653573790167513,1.369117262195914,71.70802234005532,-2.3691208422404486,-127.72734288724601
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-1.0,10.0,-2.3691144415555176,14.987755228685005,-1.0000000000000395,10.0,-0.9999957919413305,-46.01908572311463,-0.9999957919413305,10.009451951368519,1.369117262195914,71.70802234005532,-2.3691130541372445,-117.72710806316995
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,-1.0,20.0,-2.3691144415555176,24.987755228685003,-1.0000000000000395,20.0,-1.0000022021106076,-36.019062456520835,-1.0000022021106076,20.009834444831313,1.369117262195914,71.70802234005532,-2.3691194643065216,-107.72708479657615
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,0.0,-20.0,-1.3691144415554781,-15.012244771314995,0.0,-20.0,-1.542894182193777e-06,-19.99999779343766,-1.542894182193777e-06,-19.999911355746878,1.369117262195914,71.70802234005532,-1.3691188050900962,-91.70802013349298
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,0.0,-10.0,-1.3691144415554781,-5.012244771314995,0.0,-10.0,1.3114734542796214e-06,-9.99986958655702,1.3114734542796214e-06,-9.999943059344861,1.369117262195914,71.70802234005532,-1.3691159507224597,-81.70789192661235
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,0.0,0.0,-1.3691144415554781,4.987755228685005,0.0,0.0,3.0125755756671424e-07,5.1769696931103226e-05,3.0125755756671424e-07,3.4892319397856054e-05,1.369117262195914,71.70802234005532,-1.3691169609383564,-71.70797057035838
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,0.0,10.0,-1.3691144415554781,14.987755228685005,0.0,10.0,2.385995088616255e-06,10.000024545480672,2.385995088616255e-06,9.999890874676765,1.369117262195914,71.70802234005532,-1.3691148762008254,-61.70799779457465
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,0.0,20.0,-1.3691144415554781,24.987755228685003,0.0,20.0,-2.6669795261113904e-09,20.000051627648407,-2.6669795261113904e-09,20.000051777060825,1.369117262195914,71.70802234005532,-1.3691172648628935,-51.70797071240692
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,1.0,-20.0,-0.36911444155548956,-15.012244771314995,0.9999999999999886,-20.0,0.9999984677511691,36.02081632952913,0.9999984677511691,-20.007871297747414,1.369117262195914,71.70802234005532,-0.36911879444474494,-35.68720601052619
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,1.0,-10.0,-0.36911444155548956,-5.012244771314995,0.9999999999999886,-10.0,0.9999995701965361,46.02080484325159,0.9999995701965361,-10.007944565232336,1.369117262195914,71.70802234005532,-0.36911769199937794,-25.687217496803733
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,1.0,0.0,-0.36911444155548956,4.987755228685005,0.9999999999999886,0.0,1.0000059789101385,56.02100827249617,1.0000059789101385,-0.008100281281350874,1.369117262195914,71.70802234005532,-0.36911128328577547,-15.687014067559154
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,1.0,10.0,-0.36911444155548956,14.987755228685005,0.9999999999999886,10.0,1.0000027121212725,66.02059314341274,1.0000027121212725,9.991667660984689,1.369117262195914,71.70802234005532,-0.36911455007464156,-5.687429196642583
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,1.0,20.0,-0.36911444155548956,24.987755228685003,0.9999999999999886,20.0,1.0000067434494326,76.02052928359241,1.0000067434494326,19.991377884915458,1.369117262195914,71.70802234005532,-0.3691105187464814,4.3125069435370875
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,2.0,-20.0,0.6308855584444991,-15.012244771314995,1.9999999999999774,-20.0,2.0000119989501,92.02520867474693,2.0000119989501,-20.067163372119424,1.369117262195914,71.70802234005532,0.6308947367541862,20.317186334691613
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,2.0,-10.0,0.6308855584444991,-5.012244771314995,1.9999999999999774,-10.0,2.0000092249464387,102.02517826130347,2.0000092249464387,-10.067038187805835,1.369117262195914,71.70802234005532,0.6308919627505247,30.317155921248144
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,2.0,0.0,0.6308855584444991,4.987755228685005,1.9999999999999774,0.0,1.9999751591231245,112.02390465711281,1.9999751591231245,-0.06640099221844764,1.369117262195914,71.70802234005532,0.6308578969272105,40.315882317057486
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,2.0,10.0,0.6308855584444991,14.987755228685005,1.9999999999999774,10.0,1.9999895132773986,122.02466792056862,1.9999895132773986,9.933557126614303,1.369117262195914,71.70802234005532,0.6308722510814846,50.316645580513295
CYEG,20,15,3209.886283731933,174.20831433944363,-1.3691144415554781,4.987755228685005,2.0,20.0,0.6308855584444991,24.987755228685003,1.9999999999999774,20.0,2.00003762049883,132.02442565047068,2.00003762049883,19.930616454966497,1.369117262195914,71.70802234005532,0.6309203583029159,60.31640331041535
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-2.0,-20.0,-2.2849914415554795,-126.15864348135521,-2.0000000000000284,-20.0,-2.000032039479521,-118.71211784603074,-2.000032039479521,-20.002578344574374,0.28499457821956753,120.21646441214637,-2.2850266176990885,-238.9285822581771
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-2.0,-10.0,-2.2849914415554795,-116.15864348135521,-2.0000000000000284,-10.0,-2.0000333793116454,-108.71198487685606,-2.0000333793116454,-10.002379195605627,0.28499457821956753,120.21646441214637,-2.285027957531213,-228.92844928900243
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-2.0,0.0,-2.2849914415554795,-106.15864348135521,-2.0000000000000284,0.0,-2.00003576755347,-98.7116677314676,-2.00003576755347,-0.001944085175423993,0.28499457821956753,120.21646441214637,-2.2850303457730377,-218.92813214361396
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-2.0,10.0,-2.2849914415554795,-96.15864348135521,-2.0000000000000284,10.0,-2.000029867490383,-88.71236897626771,-2.000029867490383,9.997063241752969,0.28499457821956753,120.21646441214637,-2.2850244457099507,-208.9288333884141
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-2.0,20.0,-2.2849914415554795,-86.15864348135521,-2.0000000000000284,20.0,-2.000023754268028,-78.71230396718761,-2.000023754268028,19.99682629375475,0.28499457821956753,120.21646441214637,-2.2850183324875957,-198.92876837933397
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-1.0,-20.0,-1.284991441555491,-126.15864348135521,-1.00000000000004,-20.0,-1.0000074094785703,-69.34684466306524,-1.0000074094785703,-20.007537677974604,0.28499457821956753,120.21646441214637,-1.2850019876981378,-189.5633090752116
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-1.0,-10.0,-1.284991441555491,-116.15864348135521,-1.00000000000004,-10.0,-1.000011017693339,-59.34704805712646,-1.000011017693339,-10.00756301037977,0.28499457821956753,120.21646441214637,-1.2850055959129065,-179.56351246927284
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-1.0,0.0,-1.284991441555491,-106.15864348135521,-1.00000000000004,0.0,-1.0000096528184486,-49.346991280961035,-1.0000096528184486,-0.007573589374466394,0.28499457821956753,120.21646441214637,-1.285004231038016,-169.56345569310741
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-1.0,10.0,-1.284991441555491,-96.15864348135521,-1.00000000000004,10.0,-1.0000150430367114,-39.34713820376833,-1.0000150430367114,9.99254548949876,0.28499457821956753,120.21646441214637,-1.285009621256279,-159.5636026159147
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,-1.0,20.0,-1.284991441555491,-86.15864348135521,-1.00000000000004,20.0,-1.0000013553862175,-29.347027097360133,-1.0000013553862175,19.991981124553654,0.28499457821956753,120.21646441214637,-1.284995933605785,-149.5634915095065
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,0.0,-20.0,-0.2849914415554512,-126.15864348135521,0.0,-20.0,-2.519144544521623e-06,-19.999980051259087,-2.519144544521623e-06,-19.99985577195494,0.28499457821956753,120.21646441214637,-0.28499709736411205,-140.21644446340545
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,0.0,-10.0,-0.2849914415554512,-116.15864348135521,0.0,-10.0,2.0069414574663824e-06,-9.999872501699652,2.0069414574663824e-06,-9.999971512011838,0.28499457821956753,120.21646441214637,-0.28499257127811006,-130.21633691384602
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,0.0,0.0,-0.2849914415554512,-106.15864348135521,0.0,0.0,1.7739609177169768e-06,0.00017043383762249675,1.7739609177169768e-06,8.291737140227542e-05,0.28499457821956753,120.21646441214637,-0.2849928042586498,-120.21629397830874
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,0.0,10.0,-0.2849914415554512,-96.15864348135521,0.0,10.0,-2.845132286211083e-06,9.999969996907431,-2.845132286211083e-06,10.000110358468461,0.28499457821956753,120.21646441214637,-0.28499742335185374,-110.21649441523894
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,0.0,20.0,-0.2849914415554512,-86.15864348135521,0.0,20.0,8.756227884987311e-07,20.000062591998557,8.756227884987311e-07,20.000019394083978,0.28499457821956753,120.21646441214637,-0.28499370259677903,-100.21640182014781
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,1.0,-20.0,0.7150085584445376,-126.15864348135521,0.9999999999999888,-20.0,0.9999919179982442,29.312805961924987,0.9999919179982442,-20.025736534685265,0.28499457821956753,120.21646441214637,0.7149973397786766,-90.90365845022137
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,1.0,-10.0,0.7150085584445376,-116.15864348135521,0.9999999999999888,-10.0,0.9999969848644525,39.31295715028609,0.9999969848644525,-10.02583539091345,0.28499457821956753,120.21646441214637,0.715002406644885,-80.90350726186028
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,1.0,0.0,0.7150085584445376,-106.15864348135521,0.9999999999999888,0.0,0.9999962002371774,49.31294835756842,0.9999962002371774,-0.02580546308927012,0.28499457821956753,120.21646441214637,0.7150016220176099,-70.90351605457795
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,1.0,10.0,0.7150085584445376,-96.15864348135521,0.9999999999999888,10.0,1.0000029728355173,59.313070652248555,1.0000029728355173,9.973982610889934,0.28499457821956753,120.21646441214637,0.7150083946159498,-60.90339375989781
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,1.0,20.0,0.7150085584445376,-86.15864348135521,0.9999999999999888,20.0,0.9999932984840427,69.31298976169008,0.9999932984840427,19.974379139538335,0.28499457821956753,120.21646441214637,0.7149987202644752,-50.90347465045629
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,2.0,-20.0,1.7150085584445263,-126.15864348135521,1.9999999999999774,-20.0,1.9999921387184827,78.57596580639284,1.9999921387184827,-20.13160283316637,0.28499457821956753,120.21646441214637,1.7149975604989152,-41.64049860575352
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,2.0,-10.0,1.7150085584445263,-116.15864348135521,1.9999999999999774,-10.0,1.9999666534386336,88.57578438714765,1.9999666534386336,-10.130525430181521,0.28499457821956753,120.21646441214637,1.714972075219066,-31.640680024998716
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,2.0,0.0,1.7150085584445263,-106.15864348135521,1.9999999999999774,0.0,1.9999902755864696,98.5760530136296,1.9999902755864696,-0.13142359821623018,0.28499457821956753,120.21646441214637,1.714995697366902,-21.64041139851676
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,2.0,10.0,1.7150085584445263,-96.15864348135521,1.9999999999999774,10.0,1.9999687156945924,108.57569385987941,1.9999687156945924,9.869282179293336,0.28499457821956753,120.21646441214637,1.714974137475025,-11.640770552266957
CYEG,20,16,2826.626055985027,176.54201933944364,-0.2849914415554512,-106.15864348135521,2.0,20.0,1.7150085584445263,-86.15864348135521,1.9999999999999774,20.0,1.9999705247010695,118.5759382892606,1.9999705247010695,19.869437254445216,0.28499457821956753,120.21646441214637,1.714975946481502,-1.6405261228857597
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-2.0,-20.0,-0.3034954415554887,37.89536949411933,-2.0000000000000284,-20.0,-1.9999721030065984,-118.07467587769673,-1.9999721030065984,-19.902797066142142,-1.6964868497771874,-141.09769239142474,-0.303485253229411,23.02301651372801
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-2.0,-10.0,-0.3034954415554887,47.89536949411933,-2.0000000000000284,-10.0,-1.999984861298941,-108.07452862457124,-1.999984861298941,-9.902023042515864,-1.6964868497771874,-141.09769239142474,-0.3034980115217536,33.0231637668535
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-2.0,0.0,-0.3034954415554887,57.89536949411933,-2.0000000000000284,0.0,-1.9999835832879,-98.0745526932954,-1.9999835832879,0.097890104524879,-1.6964868497771874,-141.09769239142474,-0.3034967335107126,43.02313969812934
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-2.0,10.0,-0.3034954415554887,67.89536949411934,-2.0000000000000284,10.000000000000007,-1.9999854408857232,-88.07495148908156,-1.9999854408857232,10.09758256605555,-1.6964868497771874,-141.09769239142474,-0.3034985911085357,53.02274090234319
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-2.0,20.0,-0.3034954415554887,77.89536949411934,-2.0000000000000284,20.000000000000007,-1.9999977885277076,-78.07487780446712,-1.9999977885277076,20.098262847357518,-1.6964868497771874,-141.09769239142474,-0.30351093875052015,63.02281458695762
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-1.0,-20.0,0.6965045584445001,37.89536949411933,-1.00000000000004,-20.0,-0.9999958069538764,-69.05428980639786,-0.9999958069538764,-19.982826639104744,-1.6964868497771874,-141.09769239142474,0.6964910428233111,72.04340258502688
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-1.0,-10.0,0.6965045584445001,47.89536949411933,-1.00000000000004,-10.0,-0.9999954705027392,-59.05454260094913,-0.9999954705027392,-9.98309594722813,-1.6964868497771874,-141.09769239142474,0.6964913792744483,82.04314979047561
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-1.0,0.0,0.6965045584445001,57.89536949411933,-1.00000000000004,0.0,-0.9999785445963312,-49.05418760637572,-0.9999785445963312,0.016428296178368385,-1.6964868497771874,-141.09769239142474,0.6965083051808563,92.04350478504902
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-1.0,10.0,0.6965045584445001,67.89536949411934,-1.00000000000004,10.000000000000007,-1.0000035759152865,-39.05448506058292,-1.0000035759152865,10.017359420044428,-1.6964868497771874,-141.09769239142474,0.6964832738619009,102.04320733084182
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,-1.0,20.0,0.6965045584445001,77.89536949411934,-1.00000000000004,20.000000000000007,-1.0000040504694994,-29.05432049342892,-1.0000040504694994,20.0175472790955,-1.6964868497771874,-141.09769239142474,0.6964827993076881,112.04337189799583
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,0.0,-20.0,1.69650455844454,37.89536949411933,0.0,-20.0,9.203156423609471e-07,-19.999866442480077,9.203156423609471e-07,-19.99991159931888,-1.6964868497771874,-141.09769239142474,1.6964877700928298,121.09782594894466
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,0.0,-10.0,1.69650455844454,47.89536949411933,0.0,-10.0,4.178568815405015e-07,-9.999862452842173,4.178568815405015e-07,-9.999882955694645,-1.6964868497771874,-141.09769239142474,1.696487267634069,131.09782993858258
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,0.0,0.0,1.69650455844454,57.89536949411933,0.0,0.0,2.9884836578730756e-06,2.6929140540588037e-05,2.9884836578730756e-06,-0.00011970584923222256,-1.6964868497771874,-141.09769239142474,1.6964898382608453,141.0977193205653
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,0.0,10.0,1.69650455844454,67.89536949411934,0.0,10.000000000000007,6.04158429950985e-07,10.000192419072167,6.04158429950985e-07,10.000162775020087,-1.6964868497771874,-141.09769239142474,1.6964874539356174,151.0978848104969
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,0.0,20.0,1.69650455844454,77.89536949411934,0.0,20.000000000000007,-1.0301150439318008e-06,20.000074590361923,-1.0301150439318008e-06,20.000125134693505,-1.6964868497771874,-141.09769239142474,1.6964858196621435,161.09776698178666
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,1.0,-20.0,2.696504558444529,37.89536949411933,0.9999999999999889,-20.0,1.0000112554920975,29.07285424900867,1.0000112554920975,-19.999367157812316,-1.6964868497771874,-141.09769239142474,2.696498105269285,170.17054664043343
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,1.0,-10.0,2.696504558444529,47.89536949411933,0.9999999999999889,-10.0,0.999998157476341,39.073145270272164,0.999998157476341,-9.998433264508236,-1.6964868497771874,-141.09769239142474,2.6964850072535285,180.1708376616969
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,1.0,0.0,2.696504558444529,57.89536949411933,0.9999999999999889,0.0,1.000006255357107,49.07283700841248,1.000006255357107,0.000861016397230685,-1.6964868497771874,-141.09769239142474,2.6964931051342944,190.17052939983722
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,1.0,10.0,2.696504558444529,67.89536949411934,0.9999999999999889,10.000000000000007,1.000002795706962,59.072666914521356,1.000002795706962,10.000860727794915,-1.6964868497771874,-141.09769239142474,2.6964896454841494,200.1703593059461
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,1.0,20.0,2.696504558444529,77.89536949411934,0.9999999999999889,20.000000000000007,0.999993238497126,69.07289514185356,0.999993238497126,20.001558038618747,-1.6964868497771874,-141.09769239142474,2.6964800882743134,210.1705875332783
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,2.0,-20.0,3.696504558444517,37.89536949411933,1.999999999999977,-20.0,1.9999990105127097,78.14860846883148,1.9999990105127097,-20.02459221486498,-1.6964868497771874,-141.09769239142474,3.696485860289897,219.2463008602562
CYEG,20,17,2811.314032383059,201.74838333944365,1.69650455844454,57.89536949411933,2.0,-10.0,3.696504558444517,47.89536949411933,1.999999999999977,-10.0,2.0000099135073697,88.1487409629213,2.0000099135073697,-10.024995346974634,-1.6964868497771874,-141.09769239142474,3.696496763284557,229.24643335434604
